"CP1","CM1","Año","Municipio1","Tipo_Cambio","CP2","CM2","Municipio2","Observaciones"
"31","021","2009","Aranarache/Aranaratxe","nombre nuevo de","31","021","Aranarache",""
"31","022","1989","Arantza","nombre nuevo de","31","022","Aranaz",""
"31","025","1991","Arakil","se le segrega","31","904","Irurtzun",""
"31","025","1989","Arakil","nombre nuevo de","31","025","Araquil",""
"31","028","1999","Arce/Artzi","nombre nuevo de","31","028","Arce",""
"31","028","1995","Arce","nombre nuevo de","31","028","Artze",""
"31","028","1987","Artze","nombre nuevo de","31","028","Arce",""
"31","034","1989","Aribe","nombre nuevo de","31","034","Arive",""
"31","041","2009","Ayegui/Aiegi","nombre nuevo de","31","041","Ayegui",""
"31","044","1989","Bakaiku","nombre nuevo de","31","044","Bacáicoa",""
"31","049","1989","Basaburua","nombre nuevo de","31","049","Basaburúa Mayor",""
"31","054","1989","Bertizarana","nombre nuevo de","31","054","Bértiz-Arana",""
"31","058","1989","Auritz/Burguete","nombre nuevo de","31","058","Burguete",""
"31","059","2000","Burgui/Burgi","nombre nuevo de","31","059","Burgui",""
"31","060","1999","Burlada/Burlata","nombre nuevo de","31","060","Burlada",""
"31","071","1995","Castillonuevo","nombre nuevo de","31","071","Castillo-Nuevo",""
"31","073","1989","Ziordia","nombre nuevo de","31","073","Ciordia",""
"31","074","2009","Cirauqui/Zirauki","nombre nuevo de","31","074","Cirauqui",""
"31","075","2011","Ciriza/Ziritza","nombre nuevo de","31","075","Ciriza",""
"31","076","1992","Cizur","se le segrega","31","907","Cizur Mayor",""
"31","076","1984","Cizur","se le segrega","31","901","Barañain",""
"31","082","1989","Etxalar","nombre nuevo de","31","082","Echalar",""
"31","084","1989","Etxarri-Aranatz","nombre nuevo de","31","084","Echarri-Aranaz",""
"31","085","1992","Etxauri","nombre nuevo de","31","085","Echauri",""
"31","086","1998","Egüés","parte de su territorio es incorporado a","31","201","Pamplona/Iruña","Mendillorri"
"31","088","1999","Noáin (Valle de Elorz)/Noain (Elortzibar)","nombre nuevo de","31","088","Noáin (Valle de Elorz)",""
"31","088","1995","Noáin (Valle de Elorz)","nombre nuevo de","31","088","Elorz",""
"31","089","2009","Enériz/Eneritz","nombre nuevo de","31","089","Enériz",""
"31","090","1989","Eratsun","nombre nuevo de","31","090","Erasun",""
"31","091","1994","Ergoiena","nombre nuevo de","31","091","Ergoien",""
"31","091","1989","Ergoien","nombre nuevo de","31","091","Ergoyena",""
"31","093","2000","Ezcároz/Ezkaroze","nombre nuevo de","31","093","Ezcároz",""
"31","093","1995","Ezcároz","nombre nuevo de","31","093","Escároz",""
"31","095","2006","Esparza de Salazar/Espartza Zaraitzu","nombre nuevo de","31","095","Esparza de Salazar",""
"31","095","1995","Esparza de Salazar","nombre nuevo de","31","095","Esparza",""
"31","097","2011","Estella-Lizarra","nombre nuevo de","31","097","Estella/Lizarra",""
"31","097","1991","Estella/Lizarra","nombre nuevo de","31","097","Estella",""
"31","102","1989","Ezkurra","nombre nuevo de","31","102","Ezcurra",""
"31","109","1992","Galar","se le segrega","31","905","Beriain",""
"31","110","2010","Gallipienzo/Galipentzu","nombre nuevo de","31","110","Gallipienzo",""
"31","111","2000","Gallués/Galoze","nombre nuevo de","31","111","Gallués",""
"31","112","1989","Garaioa","nombre nuevo de","31","112","Garayoa",""
"31","119","2000","Güesa/Gorza","nombre nuevo de","31","119","Güesa",""
"31","120","2009","Guesálaz/Gesalatz","nombre nuevo de","31","120","Guesálaz",""
"31","122","1995","Huarte/Uharte","nombre nuevo de","31","122","Huarte",""
"31","123","1989","Uharte-Arakil","nombre nuevo de","31","123","Huarte-Araquil",""
"31","126","1989","Imotz","nombre nuevo de","31","126","Imoz",""
"31","128","1999","Isaba/Izaba","nombre nuevo de","31","128","Isaba",""
"31","131","2009","Iza/Itza","nombre nuevo de","31","131","Iza",""
"31","133","2000","Izalzu/Itzaltzu","nombre nuevo de","31","133","Izalzu",""
"31","137","1995","Beintza-Labaien","nombre nuevo de","31","137","Labaien",""
"31","137","1990","Labaien","nombre nuevo de","31","137","Labayen",""
"31","138","1989","Lakuntza","nombre nuevo de","31","138","Lacunza",""
"31","140","1989","Lantz","nombre nuevo de","31","140","Lanz",""
"31","144","1995","Larraun","se le segrega","31","908","Lekunberri",""
"31","149","1989","Leitza","nombre nuevo de","31","149","Leiza",""
"31","150","2009","Leoz/Leotz","nombre nuevo de","31","150","Leoz",""
"31","150","1974","Leoz","se le agrega","31","218","Sansoain",""
"31","153","1989","Lesaka","nombre nuevo de","31","153","Lesaca",""
"31","156","2009","Lizoáin-Arriasgoiti","nombre nuevo de","31","156","Lizoáin",""
"31","158","2000","Lónguida/Longida","nombre nuevo de","31","158","Lónguida",""
"31","172","2011","Monreal/Elo","nombre nuevo de","31","172","Monreal",""
"31","181","2011","Navascués/Nabaskoze","nombre nuevo de","31","181","Navascués",""
"31","185","2006","Ochagavía/Otsagabia","nombre nuevo de","31","185","Ochagavía",""
"31","187","1989","Oitz","nombre nuevo de","31","187","Oiz",""
"31","189","1989","Olazti/Olazagutía","nombre nuevo de","31","189","Olazagutia",""
"31","191","2009","Olite/Erriberri","nombre nuevo de","31","191","Olite",""
"31","192","2009","Olóriz/Oloritz","nombre nuevo de","31","192","Olóriz",""
"31","193","2006","Cendea de Olza/Oltza Zendea","nombre nuevo de","31","193","Olza",""
"31","193","1992","Olza","se le segrega","31","906","Orcoyen",""
"31","195","2011","Orbaizeta","nombre nuevo de","31","195","Orbaitzeta",""
"31","195","1989","Orbaitzeta","nombre nuevo de","31","195","Orbaiceta",""
"31","198","2006","Oronz/Orontze","nombre nuevo de","31","198","Oronz",""
"31","199","2009","Oroz-Betelu/Orotz-Betelu","nombre nuevo de","31","199","Oroz-Betelu",""
"31","201","1998","Pamplona/Iruña","incorpora parte del territorio de","31","086","Egüés","Mendillorri"
"31","201","1991","Pamplona/Iruña","nombre nuevo de","31","201","Pamplona",""
"31","202","2009","Peralta/Azkoien","nombre nuevo de","31","202","Peralta",""
"31","206","1991","Puente la Reina/Gares","nombre nuevo de","31","206","Puente la Reina",""
"31","210","2000","Roncal/Erronkari","nombre nuevo de","31","210","Roncal",""
"31","211","1989","Orreaga/Roncesvalles","nombre nuevo de","31","211","Roncesvalles",""
"31","212","1995","Sada","nombre nuevo de","31","212","Sada de Sangüesa",""
"31","214","2009","Salinas de Oro/Jaitz","nombre nuevo de","31","214","Salinas de Oro",""
"31","216","1999","Sangüesa/Zangoza","nombre nuevo de","31","216","Sangüesa",""
"31","218","1974","Sansoain","es agregado a","31","150","Leoz",""
"31","221","1989","Doneztebe/Santesteban","nombre nuevo de","31","221","Santesteban",""
"31","222","2000","Sarriés/Sartze","nombre nuevo de","31","222","Sarriés",""
"31","226","1989","Sunbilla","nombre nuevo de","31","226","Sumbilla",""
"31","236","1989","Ultzama","nombre nuevo de","31","236","Ulzama",""
"31","238","2011","Unzué/Untzue","nombre nuevo de","31","238","Unzué",""
"31","239","1989","Urdazubi/Urdax","nombre nuevo de","31","239","Urdax",""
"31","243","2005","Urroz-Villa","nombre nuevo de","31","243","Urroz",""
"31","244","1989","Urrotz","nombre nuevo de","31","244","Urroz de Santesteban",""
"31","245","2006","Urzainqui/Urzainki","nombre nuevo de","31","245","Urzainqui",""
"31","247","1999","Uztárroz/Uztarroze","nombre nuevo de","31","247","Uztárroz",""
"31","248","1989","Luzaide/Valcarlos","nombre nuevo de","31","248","Valcarlos",""
"31","250","2009","Bera","nombre nuevo de","31","250","Bera/Vera de Bidasoa",""
"31","250","1989","Bera/Vera de Bidasoa","nombre nuevo de","31","250","Vera de Bidasoa",""
"31","252","2000","Vidángoz/Bidankoze","nombre nuevo de","31","252","Vidángoz",""
"31","253","1999","Bidaurreta","nombre nuevo de","31","253","Vidaurreta",""
"31","256","1989","Hiriberri/Villanueva de Aezkoa","nombre nuevo de","31","256","Villanueva",""
"31","258","1991","Villava/Atarrabia","nombre nuevo de","31","258","Villava",""
"31","259","1989","Igantzi","nombre nuevo de","31","259","Yanci",""
"31","260","2006","Valle de Yerri/Deierri","nombre nuevo de","31","260","Yerri",""
"31","262","2009","Zabalza/Zabaltza","nombre nuevo de","31","262","Zabalza",""
"31","901","1984","Barañain","segregado de","31","076","Cizur",""
"31","902","2011","Berrioplano/Berriobeiti","nombre nuevo de","31","902","Berrioplano",""
"31","902","1991","Berrioplano","segregado de","31","016","Ansoáin",""
"31","903","1991","Berriozar","segregado de","31","016","Ansoáin",""
"31","904","1991","Irurtzun","segregado de","31","025","Arakil",""
"31","905","1992","Beriain","segregado de","31","109","Galar",""
"31","906","2006","Orkoien","nombre nuevo de","31","906","Orcoyen",""
"31","906","1992","Orcoyen","segregado de","31","193","Olza",""
"31","907","1992","Cizur Mayor","segregado de","31","076","Cizur",""
"31","907","1992","Zizur Mayor/Zizur Nagusia","nombre nuevo de","31","907","Cizur Mayor",""
"31","908","1995","Lekunberri","segregado de","31","144","Larraun",""
"32","003","1995","Arnoia, A","nombre nuevo de","32","003","Arnoia",""
"32","003","1985","Arnoia (A)","nombre nuevo de","32","003","Arnoya",""
"32","008","1985","Barbadás","nombre nuevo de","32","008","Barbadanes",""
"32","009","1984","Barco de Valdeorras (O)","nombre nuevo de","32","009","Barco de Valdeorras",""
"32","012","1985","Blancos (Os)","nombre nuevo de","32","012","Blancos",""
"32","014","1985","Bola (A)","nombre nuevo de","32","014","Bola (La)",""
"32","015","1985","Bolo (O)","nombre nuevo de","32","015","Bollo (El)",""
"32","017","1995","Carballeda de Valdeorras","nombre nuevo de","32","017","Carballeda",""
"32","019","1984","Carballiño (O)","nombre nuevo de","32","019","Carballino",""
"32","021","1985","Castrelo do Val","nombre nuevo de","32","021","Castrelo del Valle",""
"32","029","1985","Chandrexa de Queixa","nombre nuevo de","32","029","Chandreja de Queija",""
"32","032","1985","Xinzo de Limia","nombre nuevo de","32","032","Ginzo de Limia",""
"32","034","1985","Gudiña (A)","nombre nuevo de","32","034","Gudiña (La)",""
"32","035","1985","Irixo (O)","nombre nuevo de","32","035","Irijo",""
"32","036","1985","Xunqueira de Ambía","nombre nuevo de","32","036","Junquera de Ambia",""
"32","037","1985","Xunqueira de Espadanedo","nombre nuevo de","32","037","Xunqueira de Espadañedo",""
"32","037","1976","Xunqueira de Espadañedo","nombre nuevo de","32","037","Junquera de Espadañedo",""
"32","038","1985","Larouco","nombre nuevo de","32","038","Laroco",""
"32","041","1985","Lobeira","nombre nuevo de","32","041","Lobera",""
"32","042","1985","Lobios","nombre nuevo de","32","042","Lovios",""
"32","047","1985","Merca (A)","nombre nuevo de","32","047","Merca (La)",""
"32","048","1985","Mezquita (A)","nombre nuevo de","32","048","Mezquita (La)",""
"32","050","1985","Monterrei","nombre nuevo de","32","050","Monterrey",""
"32","054","1984","Ourense","nombre nuevo de","32","054","Orense",""
"32","057","1985","Parada de Sil","nombre nuevo de","32","057","Parada del Sil",""
"32","058","1995","Pereiro de Aguiar (O)","nombre nuevo de","32","058","Pereiro de Aguiar",""
"32","059","1985","Peroxa (A)","nombre nuevo de","32","059","Peroja (La)",""
"32","062","1987","Porqueira","nombre nuevo de","32","062","Porqueira (A)",""
"32","062","1985","Porqueira (A)","nombre nuevo de","32","062","Porquera",""
"32","063","1994","Pobra de Trives (A)","nombre nuevo de","32","063","Puebla de Trives",""
"32","064","1985","Pontedeva","nombre nuevo de","32","064","Puentedeva",""
"32","065","1985","Punxín","nombre nuevo de","32","065","Pungín",""
"32","068","1985","Ramirás","nombre nuevo de","32","068","Ramiranes",""
"32","070","1985","San Xoán de Río","nombre nuevo de","32","070","Río",""
"32","072","1985","Rúa (A)","nombre nuevo de","32","072","Rúa (La)",""
"32","073","1985","Rubiá","nombre nuevo de","32","073","Rubiana",""
"32","075","1985","San Cibrao das Viñas","nombre nuevo de","32","075","San Ciprian das Viñas",""
"32","075","1976","San Ciprian das Viñas","nombre nuevo de","32","075","San Ciprián de Viñas",""
"32","076","1985","San Cristovo de Cea","nombre nuevo de","32","076","San Cristóbal de Cea",""
"32","077","1981","Sandiás","nombre nuevo de","32","077","Sandianes",""
"32","080","1985","Teixeira (A)","nombre nuevo de","32","080","Teixeira",""
"32","080","1976","Teixeira","nombre nuevo de","32","080","Teijeira (La)",""
"32","083","1985","Veiga (A)","nombre nuevo de","32","083","Vega (La)",""
"32","086","1985","Viana do Bolo","nombre nuevo de","32","086","Viana del Bollo",""
"32","087","1985","Vilamarín","nombre nuevo de","32","087","Villamarín",""
"32","088","1985","Vilamartín de Valdeorras","nombre nuevo de","32","088","Villamartín de Valdeorras",""
"32","089","1985","Vilar de Barrio","nombre nuevo de","32","089","Villar de Barrio",""
"32","090","1985","Vilar de Santos","nombre nuevo de","32","090","Villar de Santos",""
"32","091","1985","Vilardevós","nombre nuevo de","32","091","Villardevós",""
"32","092","1985","Vilariño de Conso","nombre nuevo de","32","092","Villarino de Conso",""
"33","034","1988","Valdés","nombre nuevo de","33","034","Luarca",""
"33","037","1995","Mieres","nombre nuevo de","33","037","Mieres del Camino",""
"33","037","1987","Mieres del Camino","nombre nuevo de","33","037","Mieres",""
"34","001","1991","Abarca de Campos","nombre nuevo de","34","001","Abarca",""
"34","002","1973","Abastas","fusionado en","34","902","Valle de Retortillo",""
"34","004","1980","Aguilar de Campoo","se le agrega","34","064","Corvio",""
"34","004","1980","Aguilar de Campoo","se le agrega","34","188","Valdegama",""
"34","004","1980","Aguilar de Campoo","se le agrega","34","193","Valoria de Aguilar",""
"34","004","1979","Aguilar de Campoo","se le agrega","34","065","Cozuelos de Ojeda",""
"34","004","1977","Aguilar de Campoo","se le agrega","34","111","Nestar",""
"34","004","1977","Aguilar de Campoo","se le agrega","34","226","Villanueva de Henares",""
"34","004","1976","Aguilar de Campoo","se le agrega","34","026","Barrio de San Pedro",""
"34","005","1973","Alar del Rey","se le agrega","09","342","San Quirce de Riopisuerga",""
"34","005","1971","Alar del Rey","se le agrega","34","030","Becerril del Carpio",""
"34","007","1974","Alba de los Cardaños","es agregado a","34","199","Velilla del Río Carrión",""
"34","008","1972","Amayuelas de Abajo","es agregado a","34","159","San Cebrián de Campos",""
"34","010","1971","Ampudia","se le agrega","34","194","Valoria del Alcor",""
"34","011","1972","Amusco","se le agrega","34","191","Valdespina",""
"34","013","1973","Añoza","fusionado en","34","902","Valle de Retortillo",""
"34","014","1972","Arbejal","es agregado a","34","056","Cervera de Pisuerga",""
"34","016","1975","Arenillas de San Pelayo","es agregado a","34","037","Buenavista de Valdavia",""
"34","017","1973","Astudillo","se le agrega","34","119","Palacios del Alcor",""
"34","021","1975","Bahillo","fusionado en","34","903","Loma de Ucieza",""
"34","022","1974","Baltanás","se le agrega","34","187","Valdecañas de Cerrato",""
"34","023","1981","Venta de Baños","nombre nuevo de","34","023","Baños de Cerrato",""
"34","026","1976","Barrio de San Pedro","es agregado a","34","004","Aguilar de Campoo",""
"34","030","1971","Becerril del Carpio","es agregado a","34","005","Alar del Rey",""
"34","037","1975","Buenavista de Valdavia","se le agrega","34","016","Arenillas de San Pelayo",""
"34","037","1975","Buenavista de Valdavia","se le agrega","34","148","Renedo de Valdavia",""
"34","040","1973","Cabañas de Castilla (Las)","fusionado en","34","901","Osorno la Mayor",""
